State of Oregon Department of Environmental Quality,,,,,,,,,,
"Underground Storage Tank Facility List as of July 1, 2024",,,,,,,,,,
"Sorted by Zip Code, then by Facility Name",,,,,,,,,,
ID,FACILITY NAME,ADDRESS,CITY,ZIP,PHONE ,PERMITTEE,"#
ALL
Tank","#
ACTIVETANK","#
DECOMM
Tank","#
PERMITTank"
3894,"ADLER, DONALD H",1877 NE 7TH,PORTLAND,97212,(503) 288-8122,DONALD H ADLER,2,,2,
1657,A-L WELDING COMPRESSED GASES INC,2313 NE UNION AVE,PORTLAND,97212,(503)287-1203,"GIL FERGUSON, SUPERVISOR BRANCH OPER",1,,1,
11135,AMERICAN STATE BANK,6719 NE MARTIN LUTHER KING BLVD,PORTLAND,97212,(503)282-2216,,3,,3,
3961,ARCO SS #4384,3917 NE TILLAMOOK ST,PORTLAND,97212,(510)939-6945,CHUCK CARMEL,5,,5,
4738,"CLAUDE SMITH, INC.",416 NE BRAZEE ST,PORTLAND,97212,(503)288-6771,"CLAUDE SMITH, INC., VICE-PRESIDENT",1,,1,
3639,COASTAL MACHINERY CO INC,15 NE HANCOCK ST,PORTLAND,97212,(503)249-7426,"D J JOHNSON, MANAGER",1,,1,
1904,COLISEUM FORD,55 NE BROADWAY,PORTLAND,97212,(503)288-5211,COLISEUM FORD,2,,2,
12549,COLLINS,703 NE HANCOCK ST,PORTLAND,97212,(503) 312-4052,RON COLLINS,1,,1,
5553,COVERALL UNIFORM SUPPLY COMPANY,2522 NE M L KING BLVD,PORTLAND,97212,(503) 288-6881,"DENNIS T WALKER, GENERAL MANAGER",2,,2,
8738,FIVE STAR CHEVRON,3435 NE M L KING BLVD,PORTLAND,97212,503-997-4135,ANTHONY DOAN,3,3,,3
11379,FORMER STANDARD BRANDS PAINT STORE,20 NE HANCOCK ST,PORTLAND,97212,(503) 273-0327,"JACK GALLAGHER, REAL ESTATE BROKER",1,,1,
10377,GRANT HIGH SCHOOL,2245 NE 36TH AVE,PORTLAND,97212,(503) 280-5160,JOHN BILLUPS,2,,2,
12222,GRANT WAREHOUSE,3368 NE M L KING BLVD,PORTLAND,97212,(503),DAVID OBERN,2,,2,
5438,HARDER MECHANICAL CONTRACTORS INC,2148 NE Martin Luther King Bv.,PORTLAND,97212,(503)281-1112,"MALCOLM A NEWTON, OPERATIONS VP",3,,3,
10865,HARDER MECHANICAL CONTRACTORS INC,3639 N COLUMBIA BLVD,PORTLAND,97212,(503)281-1112,JAMES STILWELL,1,,1,
11156,HAUGEN AUTOMOTIVE,2203 NE UNION,PORTLAND,97212,(503)282-2266,"NORMAN HAUGEN, OWNER",2,,2,
10900,HELFRICH EQUIPMENT CO,425 NE TILLAMOOK ST,PORTLAND,97212,(503)288-6761,OPAL HELFRICH,1,,1,
1365,JACKSONS FOOD STORES #507,1714 NE 33RD AVE,PORTLAND,97212,(208) 955-6282,Andrew Marvin,4,4,,4
739,JACKSONS FOOD STORES #562,1715 NE 33RD AVE,PORTLAND,97212,1 (208) 888-6061,Richard Wright,8,,8,
7058,MAPLE MALLORY,3700 NE GARFIELD,PORTLAND,97212,(503) 283-4602,"BARRETT PHILPOTT,DIRECTOR OF MAINTENANCE",2,,2,
6026,QWEST CORPORATION dba CENTURYLINK QC (R0,2911 NE 24TH AVE,PORTLAND,97212,(253) 372-5184,Joe Robertson,3,1,2,1
4474,RAVEN CREAMERY,3303 NE UNION AVE,PORTLAND,97212,(503)288-5101,"DALE D NELSON, MANAGER",1,,,
87,ROTH MOTOR CO,2111 NE M L KING BLVD,PORTLAND,97212,(503)249-0404,ROTH MOTOR CO,6,,6,
11150,"SCARBOROUGH, EDWARD",104 NE RUSSELL ST,PORTLAND,97212,(503)282-5111,"EDWARD SCARBOROUGH, OWNER",2,,2,
3746,SEVIER #2,1457 NE FREMONT ST,PORTLAND,97212,(503)287-0262,"RICHARD SEVIER, OWNER",4,,4,
8159,SEW-CAN-U,3131 NE BROADWAY,PORTLAND,97212,(503) 288-8122,"JOY VALINE, SECRETARY",1,,1,
749,SID STINE CHEVRON USA INC - 90229,4030 NE FREMONT,PORTLAND,97212,(503) 284-7832,"SIDNEY F STINE, DEALER",8,,8,
11752,STANDARD DAIRY BLDG,2808 NE M L KING BLVD,PORTLAND,97212,(503),WILLIE REED,1,,1,
8114,"SUNSET FUEL COMPANY, AMERICAN",16 NE SHAVER,PORTLAND,97212,(503)234-0611,"MARY GRIFFITH, BOOKKEEPER",3,,3,
10481,TITLE WAVE BOOKSTORE,216 NE KNOTT ST,PORTLAND,97212,(503) 294-1810,ROBERTA KIETA,1,,1,
2563,VAN DUYN'S CHOC. SHOPS INC.,739 NE BROADWAY,PORTLAND,97212,(503)287-1256,"TRAVIS E. SIMMONS, MECHANICAL ENGINEER",1,,1,
3859,"WOODLEY, ROBERT F",2653 NE M L KING JR BLVD,PORTLAND,97212,(503)234-9428,"ROBERT F WOODLEY, OWNER",3,,3,
6350,YOUTH EMPLOYMENT INSTITUTE,1704 NE 26TH AVE,PORTLAND,97212,(503) 280-1058,Bennie Boggan,2,,2,
12506,6561 SE 82ND AVE,6561 SE 82ND AVE,PORTLAND,97213,(503) 731-8290,CHARLES SCHWARZ,4,,4,
12241,"ABL PROPERTIES, LLC",6035 NE HALSEY ST,PORTLAND,97213,860-343-1619,KELLY LYMM,1,,1,
3013,ALBINA PIPE BENDING CO INC,7805 NE HALSEY ST,PORTLAND,97213,(503)256-1010,"WILLIAM H SMITH, MANAGER",2,,2,
3653,ANDERSON ROOFING CO INC,7055 NE GLISAN ST,PORTLAND,97213,(503)252-2477,"KENNETH HOLSTROM, VP",2,,2,
4485,"BOB SMITH MOTOR SERVICE, INC",5934 NE HALSEY ST,PORTLAND,97213,(503) 282-3315,BOB SMITH MOTOR SERVICE INC,5,,5,
6657,BRUCE CAMPBELL AUTOMOTIVE,7075 NE GLISAN,PORTLAND,97213,(503) 252-2477,DAVE ANDERSON,1,,1,
8186,BURFITT PLUMBING INC,5700 NE SANDY BLVD,PORTLAND,97213,(503)287-1267,"FRANK F BURFITT JR, OWNER",4,,4,
6976,DANNY'S AUTO REPAIR,5961 NE HALSEY ST,PORTLAND,97213,(503) 805-4097,Michael Heffernan,4,,4,
8435,DELUXE FUEL OIL INC.,1013 NE 62ND AVE,PORTLAND,97213,(503) 793-9484,John Hanson,3,,3,
5101,E R NANCE - UNION OIL DEALER,6901 NE GLISAN,PORTLAND,97213,(503) 254-6322,"DOUG NANCE, OWNER",5,,5,
74,"ENGLE, JACK A.",7012 NE HALSEY,PORTLAND,97213,(503)254-1361,JACK A. ENGLE,4,,4,
7330,EVERIST BROS INC,7305 NE FREMONT,PORTLAND,97213,(503) 282-3241,"DAVID EVERIST, MANAGER",3,,3,
8076,FIRESTONE #3557 - 021962,5010 NE SANDY BLVD,PORTLAND,97213,(503) 288-5841,"DAN KAY, MANAGER",1,,1,
12234,FORMER COPELAND LUMBER,4204 NE HALSEY ST,PORTLAND,97213,818-601-8098,MARK KNAPP,2,,2,
11958,FORMER GASOLINE SERVICE STATION,4615 NE SANDY BLVD,PORTLAND,97213,(503) 682-8048,"MAUREEN PEDERSEN, OWNER",1,,1,
5340,FORMER SERVICE STATION,4438 NE GLISAN ST,PORTLAND,97213,(503)684-4747,,4,,4,
6258,FRED MEYER - GLISAN,6615 NE GLISAN ST,PORTLAND,97213,(503)238-7257,"GORDON OLSON, LOCATION COORDINATOR",1,,1,
6720,FRIEDMAN BAG CO INC,6430 NE HALSEY ST,PORTLAND,97213,(503)284-0074,"IRWIN E NEWMAN, GENERAL MANAGER",1,,1,
7103,GOODYEAR TIRE & RUBBER CO,4547 NE SANDY BLVD,PORTLAND,97213,(503) 288-7041,KAREN BACHOFNER,1,,1,
11208,"HITZ, ELIZABETH",6436 NE SANDY BLVD,PORTLAND,97213,(503)982-9201,"ELIZABETH HITZ, OWNER",4,,4,
1040,HOLLYWOOD CHEVRON,4719 NE SANDY BLVD,PORTLAND,97213,(503) 709-6555,Noelle REESE,11,4,7,4
7059,HOLLYWOOD EAST,1605 NE 45TH AVE,PORTLAND,97213,(503) 335-6808 (dis),Ken Coles,2,,2,
7597,JACKSONS FOOD STORES #522,5820 NE GLISAN ST,PORTLAND,97213,(208) 955-6282,Andrew Marvin,10,3,7,3
2423,JOY ENTERPRISES,5111 NE FREMONT,PORTLAND,97213,(503)288-1130,JOY ENTERPRISES,1,,1,
11240,JUVENILE JUSTICE COMPLEX,1401 NE 68TH AVE,PORTLAND,97213,503-351-5848,Mark Dorin,1,,1,
10414,KC'S MINI MART #4 AND GAS,6007 NE GLISAN,PORTLAND,97213,(503)793-0157,KICHAE & JUNG HAN,7,3,4,3
2434,LACKMANS TOWING AUTOMOTIVE INC,6143 NE SANDY BLVD,PORTLAND,97213,(503)284-6666,"HOWARD W LACKMAN, PRESIDENT/MANAGER",3,,3,
1977,LILE MOVING & STORAGE,7021 NE HALSEY ST,PORTLAND,97213,(503)255-4730,"GRACE COFFIN, OPERATIONS MANAGER",2,,2,
11304,MICHAELS OF OREGON - WAREHOUSE,7034 NE GLISAN ST,PORTLAND,97213,(503)255-6890,"ROBERT IVES, PLANT MANAGER",1,,1,
10191,MICROFILM SERVICE COMPANY,5420 NE GLISAN ST,PORTLAND,97213,(503)362-0900,"JOE MCKENZIE, CFO",1,,1,
12400,MILEPOST 5 STUDIOS LP,900 NE 81ST AVE,PORTLAND,97213,(503) 542-8422,JONATHAN MALSIN,1,,1,
7628,MONTAVILLA SHEET METAL,5736 NE GLISAN,PORTLAND,97213,(503)238-6300,"STEVE CARLSON, MANAGER",1,,1,
12122,MONTAVILLA SHEET METAL #2,5553 NE GLISAN,PORTLAND,97213,(503) 253-2724,CONLEY STEVENS,1,,1,
7731,ODOT,1040 NE 44TH AVE,PORTLAND,97213,(503)238-8220,"GARY M KNOWLTON, REGIONAL PROPERTY AGENT",2,,2,
1158,"OR STATE HWY, 1-2C METRO MAINTENANCE",5821 NE GLISAN ST,PORTLAND,97213,(503)238-8256,"LON SMITH, MECHANICAL TRADE HELPER",5,,5,
7466,PACIFIC INSULATION SERVICE/SUPPLY CO INC,5716 NE HASSALO ST,PORTLAND,97213,(503)282-3274,"P. JOHN BRUNENGO, PRESIDENT",1,,1,
104,PACIFIC INSULATION SERVICE/SUPPLY CO.INC,5716 NE HASSALO ST,PORTLAND,97213,(50282-3274,"P J BRUNENGO, PRES/OWNER",1,,1,
9346,PETROMAN,8104 NE GLISAN,PORTLAND,97213,(503)252-1561,"JOHN SHEPANEK, PRESIDENT",3,,3,
2496,PRODUCT DEVELOPMENT CORP,700 NE 55TH AVE,PORTLAND,97213,(503) 224-6540,"PACIFIC REALTY ASSOCIATES, LP",1,,1,
9503,PROVIDENCE OFFICE PARK,1235 NE 47TH AVE,PORTLAND,97213,(503) 230-6282,ROSS LAINE,4,,4,
61,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN ST,PORTLAND,97213,(503) 215-6544,Garth Didlick,5,2,3,2
3857,ROCKET STATION,6935 NE GLISAN,PORTLAND,97213,(503) 257-7947,"TED STANWOOD, TENANT",5,,5,
4650,ROSE CITY GOLF,2200 NE 71ST,PORTLAND,97213,(503) 248-4718,"JOHN MCFARLAND, PARKS EQUIPMENT FOREMAN",1,,1,
3931,ROSE CITY MINI MART,5710 NE FREMONT ST,PORTLAND,97213,(503) 559-2355,Harinder Pal Singh,12,3,9,3
2150,ROSS HOLLYWOOD CHAPEL,4733 NE THOMPSON,PORTLAND,97213,(503) 281-1800,"RICHARD E. SEGUIN, MANAGER",1,,1,
11278,SPECIALTY AUTOMOTIVE,7429 NE GLISAN ST,PORTLAND,97213,(503)236-8575,"DR RAYMUND VERNON/T J REILLY, OWNERS",2,,1,
854,TEXACO STATION,5636 NE SANDY BLVD,PORTLAND,97213,(503) 226-3575,DANIEL P. MORAN,9,,9,
12564,THOMPSON STREET-PORTLAND,4935 NE THOMPSON ST.,PORTLAND,97213,(303) 663-2503,MARC OLER,2,,2,
12715,TOLIRU PROPERTIES LLC,4340 NE SANDY BLVD,PORTLAND,97213,(503) 310-2048,PETE RASCHIO,3,,3,
11122,TOUCH OF GREEN NURSERY,6605 NE SANDY,PORTLAND,97213,(503)287-7151,PAUL LINDSLEY,1,,1,
8278,U-HAUL CENTER OF SANDY BLVD,7345 NE SANDY BLVD,PORTLAND,97213,(503) 774-3203,"DERALL R SIMONIS, MARKETING AREA VP",2,,2,
2203,UNITED PACIFIC #7290,1510 NE 42ND AVE,PORTLAND,97213,(310) 436-3703,Stephanie Ferguson,4,4,,4
9730,"UNIVERSAL VENDING, INC.",1230 NE 63RD AVE,PORTLAND,97213,(503) 284-5577,"STEVE CAPLAN, SEC./TREAS.",2,,2,
1011,UNOCAL 4750,8183 NE SANDY BLVD,PORTLAND,97213,(503) 281-8279,"RICHARD JANTZEN, DEALER",3,,3,
8508,UNOCAL 5766,5645 NE FREMONT,PORTLAND,97213,(503)281-2281,"RICHARD L JENTZEN, DEALER",6,,6,
6331,USWEST - VACATED SOC - 010731,5010 NE OREGON,PORTLAND,97213,(503) 295-2004,WILLIAM ARCHER,2,,2,
12702,550 SE MLK BOULEVARD,550 SE M L KING BLVD,PORTLAND,97214,(503) 534-2500,Bruce Burns,4,,4,
171,7TH & ALDER CARDLOCK,635 SE 7TH,PORTLAND,97214,(253) 867-3227,Selim Abounader,7,4,3,4
11853,ACTION TECHNOLOGY SYSTEMS,835 SE 17TH AVENUE,PORTLAND,97214,(503),,1,,1,
9305,AIR DATA EXPRESS,2446 SE LADD AVE,PORTLAND,97214,(503) 231-7533,"BILL METCALF, OPERATIONS MANAGER",1,,1,
12706,ALDER 9 PROPERTY,888 SE ALDER ST,PORTLAND,97214,(971) 777-0305,CHARLIE BRIEKER,1,,1,
8047,A-N-T TIRE & WHEEL,437 SE UNION AVE,PORTLAND,97214,(503) 236-2106,"FRED ANKENY, MANAGER",1,,1,
7337,ARMORED TRANSPORT NW INC,2005 SE 8TH AVE,PORTLAND,97214,(503)239-4000,"FRANK NEWLAND, DISTRICT MANAGER",1,,1,
10385,BATASCH FAMILY TRUST,1324 SE OAK,PORTLAND,97214,(503) 235-4145,JOHN BASTASCH,2,,2,
10170,BATTERY X-CHANGE,2003 SE BELMONT,PORTLAND,97214,(503)232-6584,"LARRY WESTON, MANAGER",4,,4,
3975,BELMONT ARCO INC.,3840 SE BELMONT ST,PORTLAND,97214,(503) 381-2253,Rami R. Akroush,16,4,12,4
9989,BILLINGS & CRONN COMPANY,1535 SE 9TH AVE,PORTLAND,97214,(503) 235-2131,"SARAK ANNE SCHMIDT, BOOKKEEPER",1,,1,
10020,BITAR BROS,3425 SE YAMHILL,PORTLAND,97214,(503)234-0337,ROBERT BITAR,2,,2,
6677,BOB NAGEL DIST CO INC,2101 SE 7TH AVE,PORTLAND,97214,(503) 233-6531,"R F NAGEL, MANAGER",1,,1,
2412,BRADSHAW AUTO SERVICE INC,1021 SE HAWTHORNE BLVD,PORTLAND,97214,(503)235-4156,"F E BRADSHAW, PRESIDENT",5,,1,
2119,BROADWAY ELECTRIC INC,626 SE MAIN,PORTLAND,97214,(503)234-8560,BRUCE L REMARD,2,,2,
2280,BROWN OLDSMOBILE CO.,1005 SE GRAND AVE,PORTLAND,97214,(503)232-4163,"C. R. SELLERS, SERVICE MANAGER",3,,3,
7055,BURNS BROS INC,620 SE MARTIN LUTHER KING JR BLVD,PORTLAND,97214,(503) 238-7393,"PAT SHAUER, GENERAL MANAGER",21,,15,
8037,BURNS BROS INC - DEALER OWNED 7420,620 SE UNION,PORTLAND,97214,(503) 238-7393,"IVAN FRY, GENERAL MANAGER",4,,4,
3932,CARE AUTOMOTIVE,2546 E BURNSIDE,PORTLAND,97214,(503) 234-8351,"TOM BARNICOAT, MANAGER",4,,4,
4238,CARNATION DAIRIES,3342 SE MORRISON ST,PORTLAND,97214,(503)238-7730,"DAVID PFEIFER, CHIEF ENGINEER",10,,10,
10378,CHILD SERVICE CENTER,531 SE 14TH AVE,PORTLAND,97214,(503) 249-2000,,2,,2,
11098,CLASSIC ANTIQUES,1805 SE MARTIN LUTHER KING BLVD,PORTLAND,97214,(503)682-0781,"ERNIE BIGHAUS SR, SERVICE PROVIDER",1,,1,
11107,COMMERCIAL PROPERTY,3032 SE HAWTHORNE,PORTLAND,97214,(503)253-1015,"FRANK WONG, ATTY",3,,3,
4393,CONTROL CONTRACTORS,1235 SE BELMONT,PORTLAND,97214,(503)234-7201,"AL LUCAS, OWNER",2,,2,
12387,CONVENTION CENTER AUTO,419 E BURNSIDE ST,PORTLAND,97214,(503) 232-3100,BEN ROWSHAN,1,,1,
378,CUSTOM STAMPING & MFG. CO.,SE 9TH & YAMHILL ST - SW CORNER,PORTLAND,97214,(503)238-3700,"T.L. STOUDT, PRESIDENT",1,,1,
4114,DAHLIN DENTAL LABORATORY,2532 SE HAWTHORNE,PORTLAND,97214,(503)233-6481,"LEO RAPP, PURCHASING & MAINTENANCE",1,,1,
6408,DEALERS SUPPLY COMPANY,110 SE WASHINGTON,PORTLAND,97214,(503)236-1195,"PETER D FRANCIS, PRESIDENT",3,,3,
7222,DON THOMAS PETROLEUM,2306 SE MORRISON,PORTLAND,97214,(503)227-0145,"DON THOMAS, OWNER",3,,3,
8251,E SIDE PLATING CORP,310 SE STEPHENS ST,PORTLAND,97214,(503)233-8554,"JIMMY L THIBODEAU, VP",1,,1,
6772,ELECTROLUX,137 SE 28TH AVE,PORTLAND,97214,(503) 233-5914,ELECTROLUX,1,,1,
6559,ENGINE-7,5 SE MADISON ST,PORTLAND,97214,(503)231-8490,STATION CAPTAIN,2,,2,
6563,ENGINE-9,900 SE 35TH AVE,PORTLAND,97214,(503)231-9158,STATION CAPTAIN,1,,1,
4345,EQUIPMENT YARD,602 SE SHERMAN,PORTLAND,97214,(503) 232-5141,"STANLEY D. LA BONTE, SERVICE MANAGER",1,,1,
12291,FASPEC BRITISH PARTS,1036 SE STARK ST,PORTLAND,97214,(503) 225-0081,KEITH R. SWENSEN,2,,2,
11234,"FELIX A NASH, ESTATE OF",408 SE 6,PORTLAND,97214,(503)234-8617,"HOWARD FREEDMAN, PERSONAL REP",1,,1,
12541,FORMER ITAMURA PROPERTY,910 E BURNSIDE ST,PORTLAND,97214,(503) 740-4888,KELSEY BUNKER,2,,2,
12725,FORMER TWELFTH AVE MOTOR SERVICE,2436 SE 12TH AVE,PORTLAND,97214,(503) 327-1278,CODY KNOPE-JENKINS,2,,,
6030,FRANKO #52,3449 SE HAWTHORNE,PORTLAND,97214,(503)687-9200,"RON MCPHERSON, RETAIL MARKET VICE-PRES.",6,,6,
1925,"GARDINER, JOHN W.",2435 SE ANKENY ST,PORTLAND,97214,(503) 236-5515,JOHN W. GARDINER,2,,2,
12551,GEN44 LLC,1205 SE MORRISON ST,PORTLAND,97214,(503) 281-8400,MARIE T. SPADA MALSAM,1,,1,
10231,GENERAL THREADED PROD. CO.,2318 SE 10TH,PORTLAND,97214,(503)774-8375,"GORDON REECE, OWNER",3,,3,
3692,"GOLD, MAIZELS, STRATFORD PARTNERSHIP",1845 SE 3RD AVE,PORTLAND,97214,(503) 239-9444,"RICHARD MARUGG, WAREHOUSE FOREMAN",1,,1,
6468,GOODWILL IND OF THE COLUMBIA WILLAMETTE,1831 SE 6TH AVE,PORTLAND,97214,(503) 692-5514,"ALAN APLIN, SUPERVISOR",3,,3,
7714,GOODWILL INDUSTRIES,210 SE MADISON ST,PORTLAND,97214,(503),UNKNOWN,5,,5,
8422,HENNINGSEN COLD STORAGE,87 SE STARK ST,PORTLAND,97214,(503)644-2800,"JIM VAN SICKLE, ENGINEER",1,,1,
10117,HOLMAN'S FUNERAL SERVICE,2610 SE HAWTHORNE BLVD,PORTLAND,97214,(503)232-5131,"DAN HOLMES, GEN MANAGER",2,,2,
1677,HONEYWELL PROTECTION SERVICES,810 SE BELMONT ST,PORTLAND,97214,(503) 232-9186,"HAROLD J. FRANCE, BRANCH MANAGER",1,,1,
3597,"HULME, ROBERT H",221 SE 11TH AVE,PORTLAND,97214,(503) 234-6280,"ROBERT H HULME, OWNER",4,,4,
1659,IMAGE CONTROL SYSTEMS,310 SE 6TH AVE,PORTLAND,97214,(503)234-0643,"JEFF JOHNSON, IMAGE CONTROL SYSTEMS",2,,2,
12405,INDUSTRIAL HOME (FORMERLY SALVATION ARMY,200 SE M L KING BLVD,PORTLAND,97214,(503) 224-2446,ARTHUR DEMURO,1,,1,
5990,INGERSOLL-RAND EQUIPMENT SALES,240 SE CLAY ST,PORTLAND,97214,(503) 232-0151,"DICK KELLER, FACILITY MANAGER",1,,1,
1592,ISSPRO INC,315 SE 7TH AVE,PORTLAND,97214,(503) 232-0134,"DENNIS R MAZE, PRESIDENT",3,,3,
11081,JACK HOWK PLUMBING,3443 SE BELMONT,PORTLAND,97214,(503)235-8784,"DENNIS HILSABECK, OWNER",2,,2,
11988,JACKSONS FOOD STORES #520,621 SE GRAND AVE,PORTLAND,97214,(208) 955-6282,Andrew Marvin,3,3,,3
4881,JACKSONS FOOD STORES #521,3840 SE STARK ST,PORTLAND,97214,(208) 955-6282,Andrew Marvin,7,4,,4
654,JIFFY LUBE #639,1440 SE 39TH AVE,PORTLAND,97214,(503) 231-5522,"RYAN ELLSWORTH, STORE MGR",4,,4,
11068,KULLBERG PROPERTIES,826 SE BELMONT,PORTLAND,97214,(503)282-3645,"DON KULLBERG, OWNER",1,,1,
12621,L&L PDX REAL ESTATE HOLDINGS,1604 E BURNSIDE ST,PORTLAND,97214,1(267) 968-7904,LEE GONZALES,1,,1,
8083,LADD'S CHEVRON AND FOOD MART,1525 SE LADD AVE,PORTLAND,97214,(971) 777-4460,Abhishek Aggarwal,9,4,5,4
10084,LEWIS BROS MEATS,1005 SE WASHINGTON ST,PORTLAND,97214,(503)234-5284,"CHRISTINE, BOOKKEEPER",2,,2,
12386,LIM'S REFRIGERATION,930 SE LINCOLN ST,PORTLAND,97214,(503) 554-8282,DAVID LIM,2,,2,
6901,LONE STAR NORTHWEST,110 SE CARUTHERS,PORTLAND,97214,(503) 234-0385,"GARY W MADSON, TERMINAL MANAGER",6,,6,
9699,LUTHERAN FAMILY SERVICE OF OR & SW WA,605 SE 39TH AVE,PORTLAND,97214,(503) 231-7480,STEVEN PHINNEY,4,,4,
3518,MAJESTIC DRAPERY CLEANERS,3342 SE BELMONT ST,PORTLAND,97214,(503) 233-9085,DONALD BERGQUIST,1,,1,
10036,"MCDONALD & WELTE, INC.",915 SE HAWTHORNE,PORTLAND,97214,(503)234-0346,"ROY BOLT, PRES",2,,2,
6964,MCGUIRE BEARING COMPANY,947 SE MARKET ST,PORTLAND,97214,(503)238-1570,"STEVE BENEFIEL, WAREHOUSE MANAGER",3,,3,
10829,MERCHANTS MOTORCYCLE DELIVERY CO,1810 SE 10TH,PORTLAND,97214,(503)232-7141,"JACK WRIGHT, PRESIDENT",5,,5,
1628,MESHER SUPPLY,312 SE STARK,PORTLAND,97214,(503)236-4148,"THOMAS MESHER, PRESIDENT",1,,1,
11049,"MIDDLETON, BERNIE & SHERYL",240 SE 2ND AVE,PORTLAND,97214,(503)852-7598,"SHERYL MIDDLETON, OWNER",1,,1,
6680,MODERA MORRISON,1120 SE MORRISON ST,PORTLAND,97214,(503) 241-2989,SAM RODRIGUEZ,4,,3,
3005,MONTAG FURNACE CO.,3432 SE BELMONT ST,PORTLAND,97214,(503)232-4194,"DAN MONTAG, SECT/TREAS.",1,,1,
414,MORELLI'S TEXACO,3966 SE HAWTHORNE BLVD,PORTLAND,97214,(503) 234-8363,"MICHAEL V. MORELLI, OWNER",5,,5,
9354,"MR. CAR WASH, LLC",510 SE GRAND AVE,PORTLAND,97214,(503) 235-9740,KAREN OR JAMES SPIVAK,6,,6,
11987,MT. ST. JOSEPH INC.,3060 SE STARK ST,PORTLAND,97214,(503) 535-4857,STEPHEN A. STOBIE,1,,1,
11676,MULTNOMAH COUNTY,1040 SE MORRISON ST,PORTLAND,97214,(503)248-3322,MIKE MCBRIDE,2,,2,
11041,MULTNOMAH COUNTY TRANSPORTATION DIV,1403 SE WATER AVE,PORTLAND,97214,(503)248-3757,,2,,2,
10638,NOR-AIR BUILDING,933 SE 3RD ST,PORTLAND,97214,(503) 234-0251,"L E HARRIS, PRES",2,,2,
2094,NORENE TIRE & BATTERY,1616 SE UNION AVE,PORTLAND,97214,(503) 232-2622,"STEWART NORENE, OWNER",2,,2,
4141,NORTHWEST PUMP & EQUIPMENT,2045 SE ANKENY,PORTLAND,97214,(503) 236-4195,"ART HEIDT, SECRETARY/TREASURER",6,,6,
7729,ODOT,1221 SE WATER AVE,PORTLAND,97214,(503)238-8220,"GARY M. KNOWLTON, REGIONAL PROPERTY AGT.",4,,4,
7736,ODOT,49 SE CLAY ST,PORTLAND,97214,(503)238-8220,"GARY M KNOWLTON, REGIONAL PROPERTY AGENT",1,,1,
7737,ODOT,1001 SE WATER AVE,PORTLAND,97214,(503)238-8220,"GARY M. KNOWLTON, REGIONAL PROPERTY AGT.",2,,2,
11903,ODOT REGION 1,"SE MADISON STREET BLOCK 11, TAX 1",PORTLAND,97214,(503) 931-8301,"DOUGLAS G. MARSH, ENVIRONMENTAL SPECIALT",1,,1,
10622,OECO CORP - FORMER SITE,1530 SE 7TH ST,PORTLAND,97214,(503) 659-5999,"JIM UNDERWOOD, SAFETY OFFICER",1,,1,
10375,OLD WIVES' TALES RESTAURANT,1300 E BURNSIDE,PORTLAND,97214,(503) 246-7897,NAOMI SCHADT,2,,2,
3646,OLIVER & THOMPSON INC.,1136 SE GRAND AVE,PORTLAND,97214,(503)233-5065,"ROBERT THOMPSON, PRESIDENT",1,,1,
850,OMSI,1701 SE WATER AVE,PORTLAND,97214,(503)266-5622,"FRED LAMOUREAUX, GENERAL MANAGER",14,,14,
10894,OR FLOWER GROWERS ASSOCIATION,1106 SE 6TH AVE,PORTLAND,97214,(503)638-1573,,2,,2,
10179,OREGON BRASS WORKS,1127 SE 10TH AVE,PORTLAND,97214,(503) 232-7121,"JEFF DAVIS, ENVIRONMENTAL COORDINATOR",4,,4,
12081,PARCEL 2C,15 SE MAIN STREET,PORTLAND,97214,(503) 731-8400,ROGER HANSEN,2,,2,
12523,PEPPER BOX CAFE,932 SE MORRISON ST # 940,PORTLAND,97214,(503) 805-4846,JENNIFER LEVY,1,,1,
12527,PIACENTINI PROPERTY,914 SE 12TH AVE,PORTLAND,97214,(206) 448-1975,RICHARD PIACENTINI,4,,4,
7661,PIERRE'S FRENCH BAKERY,1011 SE OAK ST,PORTLAND,97214,(503)233-8871,"DEAN CHIOTTI, P M",3,,3,
7107,PITTSBURGH TESTING LABORATORY,611 SE HARRISON,PORTLAND,97214,(503)232-2183,"DONALD R. SCOTT, MANAGER",1,,1,
1980,PONY EXPRESS COURIER CORP.,2325 SE 10TH,PORTLAND,97214,(503)238-2943,"WILLIAM T. WATSON, BRANCH MANAGER",1,,1,
6049,POWELL DISTRIBUTING CO - MORRISON ST,734 SE MORRISON,PORTLAND,97214,503-289-5558,Jason Powell,4,3,,3
6021,QWEST CORPORATION dba CENTURYLINK (ROO21,1724 SE MORRISON ST,PORTLAND,97214,(253) 372-5184,Joe Robertson,4,1,2,1
8895,"RACE CENTRAL, INC",2304 SE BELMONT,PORTLAND,97214,(503) 234-2525,"ROBERT VINCENT, MANAGER",4,,4,
5425,REESE & CO CLEANERS,3239 SE HAWTHORNE BLVD,PORTLAND,97214,(503),"GEORGE A REESE, PRESIDENT",3,,3,
11534,REFRIGERATION SUPPLIES,740 SE OAK STREET,PORTLAND,97214,(503)234-4334,TIM O'MERA,1,,,
12712,"REICHLE, INC",1906 SE 10TH AVE,PORTLAND,97214,(503) 223-7428,BILL REICHLE,2,,,
